dataset,status,n_features,refinement_type,r2,rmse,complexity,complexity_original,complexity_simplified,seconds,error,noise_strength,expr,expr_simplified
feynman_I_14_3,ok,3,NoRef,0.9746070529112815,2.932290589561247,38,38,38,21.908578395843506,,0.1,((0.0297 + (0.0119 * (-2.428453058567591 + (0.8889549158624802 * x_0)))) * ((0.187 + (0.067 * (-2.6760694322662943 + (0.8805989180487918 * x_1)))) * (((-76.7 + (-2.722875886256813 + (0.8863816221636266 * x_2))) - (0.0007 + (28.3 * (-2.722875886256813 + (0.8863816221636266 * x_2))))) * ((-51.2 + (-8.85 * cos(((-0.058100000000000006 + (-26.400000000000002 * (-2.428453058567591 + (0.8889549158624802 * x_0)))) * (28.6 + (0.054000000000000006 * (-2.722875886256813 + (0.8863816221636266 * x_2)))))))) + (-8.2 + (-0.0568 * (-2.722875886256813 + (0.8863816221636266 * x_2)))))))),(0.01057856349876352*x_0 + 0.0008014086030456655)*(0.05900012750926905*x_1 + 0.0077033480381582707)*(24.19821828506701*x_2 + 2.366188305189006)*(0.05034647613889399*x_2 + 8.85*cos((23.468409778769479*x_0 - 64.053060746184408)*(0.047864607596835842*x_2 + 28.452964702142133)) + 59.24534064966062)
feynman_I_14_4,ok,2,NoRef,0.9768077135572107,2.0169596997753794,50,50,50,16.855109691619873,,0.1,(((7.2 + sin((-0.068 + (8.94 * (((66.0 + (0.005379999999999999 * (-2.626437502441532 + (0.8816095514609437 * x_0)))) + (0.797 + (0.34 * inv(((0.8170000000000001 + (62.2 * (-2.626437502441532 + (0.8816095514609437 * x_0)))) * (-0.048 + (-0.88 * (-2.630906588185309 + (0.8633123577016952 * x_1))))))))))**2)))) * (2.44 + (0.9530000000000001 * (-2.626437502441532 + (0.8816095514609437 * x_0))))) * (0.006 + (0.049300000000000004 * ((-3.96 + (-1.55 * (-2.630906588185309 + (0.8633123577016952 * x_1)))))**2))),(0.8401739025422794*x_0 - 0.06299493982678034)*(0.049300000000000004*(0.1179052116872291 - 1.338134154437628*x_1)**2 + 0.006)*(sin(8.94*(0.004743059386859876*x_0 + 66.78286976623687 + 0.34/((2.267197797603072 - 0.7597148747774918*x_1)*(54.8361141008707*x_0 - 162.5474126518633)))**2 - 0.068) + 7.2)
feynman_I_15_10,ok,3,NoRef,0.9191055575205672,0.5737051404926902,57,53,57,20.343119859695435,,0.1,((0.00713 + (-0.00039999999999999996 * (-2.999068701425839 + (0.46665137782532334 * x_2)))) * ((0.0582 + (0.0043 * ((0.24500000000000002 + (-2.999068701425839 + (0.46665137782532334 * x_2))))**2)) * ((((0.0922 + (65.4 * (-2.644856021421248 + (0.8646173589431646 * x_0)))) + (-0.8410000000000001 + (2.82 * abs((47.300000000000004 + (-8.950000000000001 * cos((-0.9680000000000001 + (0.09100000000000001 * inv((0.00658 + (0.00563 * (-2.644856021421248 + (0.8646173589431646 * x_0)))))))))))))) - (-52.300000000000004 + (-3.59 * (-5.457180456861609 + (3.6446002602554834 * x_1))))) * (61.800000000000004 + (9.950000000000001 * (-5.457180456861609 + (3.6446002602554834 * x_1))))))),-(36.263772589542064*x_1 + 7.5010544542269881)*(0.00018666055113012932*x_2 - 0.0083296274805703355)*(0.0043*(0.46665137782532334*x_2 - 2.754068701425839)**2 + 0.0582)*(56.54597527488297*x_0 + 13.084114934317185*x_1 + 2.82*Abs(8.950000000000001*cos((0.004712026267462816*x_0 - 0.09904460213978238)/(0.004867795730850016*x_0 - 0.008310539400601625)) - 47.300000000000004) - 141.01366164108281)
feynman_I_15_3t,ok,4,BFGS,0.9122309769496738,0.35717665414584066,76,76,76,17.394476413726807,,0.1,((((0.035401879612287995 + (94.80000000106237 * sin((0.0031781852491377252 + (0.007391764982640791 * cos(((-0.0055902927427584756 + (0.8390000897003884 * (-2.717105569629776 + (0.8849901747612658 * x_0)))) - ((6.63998467541399 + (-9.840017399714098 * inv((0.28800002540022623 + (-5.192961335421972 + (3.487532856832522 * x_2)))))) * (-52.40000132852423 + (0.0997984295146044 * (-3.34115030979141 + (0.5107587437264599 * x_1)))))))))))) - ((0.021800161610504885 + (-98.8000000019597 * (((0.03879861581290577 + (-0.09660656898226284 * (-2.419137422785296 + (0.862311797425404 * x_3)))) * (1.2100002891351915 + (-0.9000002566707205 * (-3.34115030979141 + (0.5107587437264599 * x_1))))))**3)) * (-0.06700285302970264 + (-0.007010854378759995 * (-2.419137422785296 + (0.862311797425404 * x_3)))))) - (5.669998120387712 + (-0.03199242353080683 * tan((-0.816012559905515 + (-97.39999622573734 * (-5.192961335421972 + (3.487532856832522 * x_2)))))))) * (-0.5080025815705136 + (-0.23094871475008352 * (-2.419137422785296 + (0.862311797425404 * x_3))))),(0.050694097025579915 - 0.19914980132923143*x_3)*(-(-0.006045542440836295*x_3 - 0.05004263283634618)*(-98.8000000019597*(0.272503182124787 - 0.08330498414219635*x_3)**3*(4.217036425522918 - 0.4596830004506287*x_1)**3 + 0.021800161610504885) + 94.80000000106237*sin(0.007391764982640791*cos(-0.7425068360086644*x_0 + (6.63998467541399 - 9.840017399714098/(3.487532856832522*x_2 - 4.9049613100217458))*(0.050972920484753*x_1 - 52.73344288221365) + 2.2852421093875655) + 0.0031781852491377252) - 0.03199242353080683*tan(339.6856870926226*x_2 - 504.9784019105945) - 5.634596240775424)
feynman_I_15_3x,ok,4,BFGS,0.8042015962874294,0.7284123471863664,69,67,69,17.547418355941772,,0.1,(((56.49999957741778 + ((4.959935048227027 + (0.5648415392036209 * (-5.31046149851653 + (0.7020053706524357 * x_0)))))**3) - (-0.010999577417788843 + (0.8230137826763329 * (((-7.790004167830939 + (-0.12099998770049632 * ((0.08699994868137492 * (-5.406940417278592 + (3.651746841581515 * x_3))))**3)) + (-0.09790416783093932 + (-0.8029873117461401 * (-5.406940417278592 + (3.651746841581515 * x_3))))))**2))) * (((-0.09748565248124581 + (-0.0448424887560573 * (-5.10499948290293 + (3.3738543444755535 * x_1)))) * (0.05532790587573892 + (0.00016603733566670012 * tan((0.11810442199680289 + (1.4125785546180032 * (-5.31046149851653 + (0.7020053706524357 * x_0)))))))) - (0.007637239217387823 + (-0.30390485473039164 * sqrt((0.02807415986282633 + (0.004354753617002616 * cos((3.420001450421674 + (32.900000085406205 * (-2.178268316616358 + (0.18522376390576137 * x_2)))))))))))),((0.15129202550672008*x_1 - 0.1314352294305072)*(0.00016603733566670012*tan(0.99163773181029323*x_0 - 7.3833396059322329) + 0.05532790587573892) - 0.30390485473039164*sqrt(0.004354753617002616*cos(6.0938618483188078*x_2 - 68.245026352294135) + 0.02807415986282633) + 0.007637239217387823)*(-(0.3965217940885302*x_0 + 1.960365801523383)**3 + 0.8230137826763329*(2.932306379498999*x_3 + 0.12099998770049632*(0.3177017878149648*x_3 - 0.4704035388264894)**3 + 3.546203785219789)**2 - 56.510999154835569)
feynman_I_16_6,ok,3,NoRef,0.8667884431637688,0.43877732479955595,61,57,61,16.206066370010376,,0.1,(0.00898 + (4.3 * abs(((0.00481 + (-0.00777 * ((-0.165 + (96.2 * cos((-3.85 + (0.299 * (-2.338683200901609 + (0.839476836958178 * x_0))))))))**2)) * (0.0033599999999999997 + (-0.10600000000000001 * arctan((-0.0795 + (-0.08770000000000001 * abs((0.0034999999999999996 + (-0.533 * sin((0.17800000000000002 + (7.22 * abs(((-0.051300000000000005 + (-0.00234 * inv((-0.046900000000000004 * (-2.7471278243839246 + (0.9079909650983548 * x_2)))))) + (-0.00769 + (-0.639 * (-2.7471278243839246 + (0.9079909650983548 * x_2))))))))))))))))))))),4.3*(0.10600000000000001*atan(0.08770000000000001*Abs(0.533*sin(7.22*Abs((0.024707952350392818*x_2**2 - 0.14699580682318242*x_2 + 0.21622785612656726)/(0.042584776263112843*x_2 - 0.12884029496360607)) + 0.17800000000000002) - 0.0034999999999999996) + 0.0795) + 0.0033599999999999997)*Abs(0.00777*(96.2*cos(0.251003574250495*x_0 - 4.549266277069581) - 0.165)**2 - 0.00481) + 0.00898
feynman_I_18_12,ok,3,NoRef,0.9876434932209763,0.7721692298532775,43,43,43,17.001948833465576,,0.1,((((2.4 + (-2.421696017227875 + (0.8519542273871007 * x_0))) * (-0.00825 + (-7.01 * cos(((-0.9490000000000001 + (-1.47 * (-1.725396682298155 + (0.6944642421502414 * x_2)))) - (-0.0684 + (0.0267 * (-2.421696017227875 + (0.8519542273871007 * x_0))))))))) * (0.017900000000000003 + (0.006719999999999999 * (-2.548286892362978 + (0.86026417115375 * x_1))))) * (-28.3 + (-4.17 * sin(((-6.48 + (76.9 * (-2.421696017227875 + (0.8519542273871007 * x_0)))) * (-85.10000000000001 + (9.93 * (-1.725396682298155 + (0.6944642421502414 * x_2))))))))),(0.8519542273871007*x_0 - 0.02169601722787506)*(0.005780975230153199*x_1 + 0.00077551208332079361)*(4.17*sin((65.51528008606805*x_0 - 192.7084237248236)*(6.896029924551897*x_2 - 102.2331890552207)) + 28.3)*(7.01*cos(0.02274717787123559*x_0 + 1.020862435960855*x_2 - 1.720392406638272) + 0.00825)
feynman_I_18_14,ok,4,NoRef,0.9760521883943954,3.9483854153650126,92,82,92,17.489317893981934,,0.1,((0.00045 + (-0.0903 * sin((-0.0407 + (-2.7962163559154027 + (0.9041044335611569 * x_3)))))) * ((((4.08 + (-2.6321438473229772 + (0.8768714116868315 * x_1))) * (((2.49 + (-2.613124523709804 + (0.8658355855259678 * x_2))) - (-0.00908 + (0.006229999999999999 * arctan(((0.445 + (-0.00037 * (-2.6000499735222258 + (0.8575648261012243 * x_0)))) * ((-0.78 + (0.039 * ((9.870000000000001 + (0.14100000000000001 * inv((9.64 + (0.0105 * (-2.613124523709804 + (0.8658355855259678 * x_2))))))))**2)) - (-0.00419 + (0.00101 * ((-0.0045899999999999995 + (0.00827 * (-2.6000499735222258 + (0.8575648261012243 * x_0)))))**3)))))))) * (0.099 + (0.0339 * (-2.6000499735222258 + (0.8575648261012243 * x_0)))))) * (-6.34 + (-0.872 * (-2.6321438473229772 + (0.8768714116868315 * x_1))))) * (-51.1 + (8.73 * sin((6.69 + (-43.1 * (-2.7962163559154027 + (0.9041044335611569 * x_3))))))))),(0.0290714476048315*x_0 + 0.010858305897596551)*(0.7646318709909171*x_1 + 4.0447705651343637)*(0.8768714116868315*x_1 + 1.4478561526770229)*(0.0903*sin(0.9041044335611569*x_3 - 2.8369163559154027) - 0.00045)*(8.73*sin(38.96690108648586*x_3 - 127.20692493995386) + 51.1)*(-0.8658355855259678*x_2 + 0.006229999999999999*atan((0.000317298985657453*x_0 - 0.44596201849020323)*((0.009091273648022662*x_2 + 9.612562192501048)**2*(0.00101*(0.007092061111857125*x_0 - 0.026092413281028806)**3 + 0.77581) - 0.039*(0.08973087090598369*x_2 + 95.01698883998535)**2)/(0.009091273648022662*x_2 + 9.612562192501048)**2) + 0.1140445237098038)
feynman_I_18_4,ok,4,NoRef,0.77585972375337,0.4199528160190605,69,69,69,15.566174030303955,,0.1,((-0.0587 + (0.436 * (-2.8149539998910376 + (0.9007791820199235 * x_3)))) - ((((0.774 * (-2.8149539998910376 + (0.9007791820199235 * x_3))) * (-0.08380000000000001 + (-0.09330000000000001 * (-2.6157150245109952 + (0.8800441601899178 * x_1))))) + ((12.6 + (-3.31 * sin(((6.8 + (-74.3 * cos((0.00852 + (-0.63 * (-2.664498595282067 + (0.8920120394009231 * x_0))))))) - (0.009269999999999999 + (68.1 * (-2.664498595282067 + (0.8920120394009231 * x_0)))))))) * (((0.004 + (0.1 * (-2.6157150245109952 + (0.8800441601899178 * x_1)))) * (-0.042 + (-0.23 * (-2.8149539998910376 + (0.9007791820199235 * x_3))))) - (0.128 + (0.0512 * (-2.604761631720367 + (0.8569951062057086 * x_2))))))) + (-1.53 + (-0.00445 * inv((-0.9600000000000001 + (-92.4 * (-2.8149539998910376 + (0.9007791820199235 * x_3))))))))),0.3927397233606866*x_3 - (0.16024621178687587 - 0.08210812014571934*x_1)*(0.6972030868834208*x_3 - 2.1787743959156632) - (3.31*sin(60.74601988320286*x_0 + 74.3*cos(0.5619675848225816*x_0 - 1.687154115027702) - 188.2430843387087) + 12.6)*(-0.04387814943773228*x_2 + (0.60543941997493867 - 0.2071792118645824*x_3)*(0.08800441601899178*x_1 - 0.25757150245109953) + 0.005363795544082794) + 0.24398005604750763 + 0.00445/(259.14174958993189 - 83.23199641864094*x_3)
feynman_I_24_6,ok,4,NoRef,0.9660262494409141,2.7175740722025568,44,44,44,16.692275285720825,,0.1,((0.02 + (0.006 * (-3.4568449343419667 + (1.721945283087779 * x_0)))) * (0.01 + (0.009 * (((46.0 + (9.0 * (-3.567613329038069 + (1.7349021460027578 * x_3)))) - ((1.0 + (-3.6 * (-3.6425304974630017 + (1.7917824686289467 * x_2)))) + ((0.04 + (0.02 * sin(((-0.01 + (9.0 * (-3.528758604253555 + (1.7555246602223264 * x_1)))) + (-0.060000000000000005 + (-0.02 * (-3.6425304974630017 + (1.7917824686289467 * x_2)))))))) * (0.01 + (-99.0 * (-3.528758604253555 + (1.7555246602223264 * x_1))))))))**3))),(0.01033167169852667*x_0 - 0.00074106960605180021)*(0.009*(6.4504168870642083*x_2 + 15.61411931402482*x_3 - (0.04 - 0.02*sin(-15.799721942000938*x_1 + 0.035835649372578935*x_2 + 31.755976828332735))*(349.3571018211019 - 173.79694136201031*x_1) - 0.22162975220942731)**3 + 0.01)
feynman_I_25_13,ok,2,NoRef,0.9724788199096943,0.1372149201063496,78,78,78,20.6890549659729,,0.1,((0.0383 + (0.015500000000000002 * (-2.5512487222767346 + (0.8665706977286725 * x_0)))) * (2.37 + (-7.22 * inv(((-0.527 + (-0.07990000000000001 * (-2.400742498290202 + (0.8003923054356457 * x_1)))) - ((-0.05620000000000001 + (0.0067399999999999995 * (-2.400742498290202 + (0.8003923054356457 * x_1)))) * (5.5 + (-0.0994 * abs(((-0.87 + (0.0077599999999999995 * (-2.5512487222767346 + (0.8665706977286725 * x_0)))) + (-0.0065699999999999995 + (0.47500000000000003 * inv((0.00885 + (-0.005229999999999999 * ((0.683 + (-0.128 * inv((-0.014400000000000001 + (-0.0316 * sin((((8.63 + (0.0041199999999999995 * arctan((-0.0839 + (0.0357 * inv((0.008069999999999999 + (0.757 * (-2.400742498290202 + (0.8003923054356457 * x_1)))))))))) + (-0.00361 + (8.89 * (-2.400742498290202 + (0.8003923054356457 * x_1))))) - (0.918 + (9.05 * (-2.400742498290202 + (0.8003923054356457 * x_1))))))))))))**2))))))))))))))),(2.37 - 7.22/(-0.0639513452043081*x_1 - (5.5 - 0.0994*Abs(-0.0067245886143744982*x_0 + 0.89636769008486745 + 0.47500000000000003/(0.005229999999999999*(0.683 - 0.128/(0.0316*sin(0.1280627688697034*x_1 + 0.0041199999999999995*atan(0.0839 - 0.0357/(0.6058969752147838*x_1 - 1.809292071205683)) - 8.092508799726433) - 0.014400000000000001))**2 - 0.00885)))*(0.0053946441386362516*x_1 - 0.07238100443847597) - 0.3351806743866129))*(0.013431845814794425*x_0 - 0.0012443551952893907)
feynman_I_26_2,ok,2,NoRef,0.9785897400223931,0.0706741858249982,37,37,37,13.77140760421753,,0.1,((0.0038799999999999998 + (-35.300000000000004 * sin((-0.23900000000000002 + (-2.401625007900688 + (0.840568848454874 * x_1)))))) * ((0.028 + (0.0034999999999999996 * sin(((-0.08510000000000001 + (41.7 * ((-1.564164953504747 + (3.41799237175793 * x_0)))**3)) + (-0.0097 + (31.0 * (-2.401625007900688 + (0.840568848454874 * x_1)))))))) * (0.5770000000000001 + (0.37 * (-1.564164953504747 + (3.41799237175793 * x_0)))))),(0.001741032796756289 - 1.26465717755043*x_0)*(35.300000000000004*sin(0.840568848454874*x_1 - 2.640625007900688) - 0.0038799999999999998)*(0.0034999999999999996*sin(26.0576343021011*x_1 + 41.7*(3.41799237175793*x_0 - 1.564164953504747)**3 - 74.54517524492133) + 0.028)
feynman_I_27_6,ok,3,NoRef,0.9148592969642777,0.11673290510248317,83,53,83,14.77460241317749,,0.1,((((0.0066 * (-2.7198734845172403 + (0.8655823842985322 * x_2))) - (5.53 + (15.1 * (-2.3985862823410833 + (0.8064518581298143 * x_1))))) + (-42.0 + (6.9 * sin((-48.0 + (1.1 * ((-0.00983 + (-7.55 * inv((0.00463 + (-1.4000000000000001 * (-2.7198734845172403 + (0.8655823842985322 * x_2))))))))**2)))))) * (0.00398 + (0.09490000000000001 * inv(((-5.5 + (0.7120000000000001 * (-2.5212812957632926 + (0.8269424556449783 * x_0)))) - ((-0.0742 + (1.23 * (-2.7198734845172403 + (0.8655823842985322 * x_2)))) - (-0.08900000000000001 + (-0.0089 * exp((-0.00482 + (-0.0239 * (-2.3985862823410833 + (0.8064518581298143 * x_1))))))))))))),-((-0.002343356453108514*x_0 + 0.004237372004095034*x_2 + 0.015778741428576491)*exp(0.01927419940930256*x_1) - 0.09490000000000001*exp(0.01927419940930256*x_1) + 3.7331568462452189e-5)*(12.1774230577602*x_1 - 0.005712843736370312*x_2 + 6.9*sin((70.487671756753846*x_2**2 - 443.32008899024067*x_2 + 634.34347544373358)/(1.4684964134555467*x_2**2 - 9.2399777468477033*x_2 + 14.534796949441995)) + 11.329298301647457)/((-0.5887830284192246*x_0 + 1.064666332687195*x_2 + 3.9645078966272591)*exp(0.01927419940930256*x_1) + 0.0093797910709678865)
feynman_I_29_16,ok,4,NoRef,0.7407745633220795,1.0218948315751923,52,52,52,11.760459423065186,,0.1,((((0.0362 + (-2.719956086378315 + (0.8786412216232687 * x_0))) - ((0.024 + (-0.0984 * exp((-0.0826 + (0.5 * (-2.4962836392515335 + (0.8671704050930179 * x_2))))))) - (4.34 + (1.26 * cos((-0.198 + (-4.96 * (-2.4962836392515335 + (0.8671704050930179 * x_2))))))))) * (-0.08510000000000001 + (-0.013000000000000001 * (-2.6705100830629784 + (0.8888164274402005 * x_1))))) * (0.6880000000000001 + (-8.4 * sqrt((0.07110000000000001 + (0.659 * abs((((-0.07690000000000001 + (1.73 * (-2.4962836392515335 + (0.8671704050930179 * x_2)))) - (0.0775 + (2.14 * (-2.585674534025608 + (0.8767406575303234 * x_3))))) - ((0.0012 + (-0.748 * (-2.585674534025608 + (0.8767406575303234 * x_3)))) - (0.00106 + (-0.0412 * (-2.585674534025608 + (0.8767406575303234 * x_3))))))))))))),(0.011554613556722607*x_1 + 0.050383368920181289)*(8.4*sqrt(0.659*Abs(-1.500204800810921*x_2 + 1.25654471037246*x_3 + 0.7673219537396513) + 0.07110000000000001) - 0.6880000000000001)*(0.8786412216232687*x_0 + 0.02600526413952003*exp(0.433585202546509*x_2) + 1.26*cos(4.301165209261369*x_2 - 12.183566850687606) + 1.632243913621685)
feynman_I_29_4,ok,2,NoRef,0.9938250093177171,0.10146326815618918,36,34,36,13.544950246810913,,0.1,((0.022400000000000003 + (2.69 * inv((1.95 + (-1.9951431992266675 + (0.3861777173669346 * x_1)))))) * ((9.44 + (0.653 * ((-0.061500000000000006 + (1.08 * cos(((0.25 + (64.3 * (-1.9951431992266675 + (0.3861777173669346 * x_1)))) - (8.01 + (-3.27 * (-1.9951431992266675 + (0.3861777173669346 * x_1)))))))))**3)) * (0.07940000000000001 + (0.038000000000000006 * (-2.1650620520807715 + (0.38592391333961634 * x_0)))))),(0.014665108706905423*x_0 - 0.0028723579790693195)*(0.0086503808690193361*x_1 + 2.6889887923373226)*(0.653*(1.08*cos(26.09402836248377*x_1 - 142.57182597174592) - 0.061500000000000006)**3 + 9.44)/(0.3861777173669346*x_1 - 0.045143199226667544)
feynman_I_30_3,ok,3,BFGS,0.3423778226339851,1.862611277186773,73,73,73,15.990833520889282,,0.1,(-0.00017128390837760398 + (2.9094206253534587 * abs((((25.200020083673284 + ((0.43200209693425623 + (-0.017727209587018428 * sqrt((0.08599999946180105 + (76.89999999156731 * inv((0.06411016034045962 + (0.00031130833080669285 * (-2.713917252913514 + (0.9120507374530804 * x_1)))))))))))**3) + (0.0012500836732824492 + (9.949779704541951 * (-2.7051468847223092 + (0.8846863425384316 * x_0))))) * ((-0.018943605134212588 + (-0.01323487974562684 * ((-0.9694191056986956 * (-2.713917252913514 + (0.9120507374530804 * x_1))))**2)) + (0.025456394865787414 + (-0.020746609036350817 * cos(((-0.0024137755640890766 + (-0.04920561405308603 * (-2.461202600763884 + (0.8634250264942191 * x_2)))) * (0.005987687434850739 + (0.4546828969735393 * inv((-0.2696889541287414 + (-0.20207116980337145 * ((0.847157387905115 + (0.0017833085797263628 * (-2.7051468847223092 + (0.8846863425384316 * x_0)))))**2)))))))))))))),2.9094206253534587*Abs((-8.802434215874335*x_0 + (0.017727209587018428*sqrt(0.08599999946180105 + 76.89999999156731/(0.00028392899268753172*x_1 + 0.063265295290507629)) - 0.43200209693425623)**3 + 1.7143454040683502)*(0.01323487974562684*(0.884159410253601*x_1 - 2.630923236259679)**2 + 0.020746609036350817*cos((0.005987687434850739 - 0.4546828969735393/(0.20207116980337145*(0.001577668745015521*x_0 + 0.84233327625616963)**2 + 0.2696889541287414))*(0.04248535861745012*x_2 - 0.11869120971555018)) - 0.006512789731574826)) - 0.00017128390837760398
feynman_I_30_5,ok,3,NoRef,0.9332750955682046,0.03610244571772056,79,59,79,15.78978419303894,,0.1,(((-0.00224 + inv((((4.0600000000000005 + (-4.072826686636155 + (1.186008527663161 * x_1))) - (-5.99 + (-3.67 * (-2.503496805650597 + (0.8524201121194467 * x_2))))) * (-0.038200000000000005 + (-0.00673 * (-4.072826686636155 + (1.186008527663161 * x_1))))))) * ((((-0.9690000000000001 + (-5.1465134878527214 + (3.4065737547807147 * x_0))) - (0.07830000000000001 + (34.300000000000004 * arctan((-0.0417 + (-0.0098 * (-5.1465134878527214 + (3.4065737547807147 * x_0)))))))) * (0.331 + (-0.511 * (-2.503496805650597 + (0.8524201121194467 * x_2))))) - (-7.79 + (-0.898 * sin((0.0751 + (93.7 * (-5.1465134878527214 + (3.4065737547807147 * x_0))))))))) * (-0.0073 + (-0.00095 * (-5.1465134878527214 + (3.4065737547807147 * x_0))))),(0.003236245067041679*x_0 + 0.0024108121865399147)*(0.00224*(0.007981837391173073*x_1 + 0.010789876398938683)*(1.186008527663161*x_1 + 3.128381811478369*x_2 - 3.2106599633738452) + 1)*(-(0.4355866772930373*x_2 - 1.610286867687455)*(3.4065737547807147*x_0 + 34.300000000000004*atan(0.033384422796851003*x_0 - 0.0087358321809566671) - 6.1938134878527215) + 0.898*sin(319.19596082295298*x_0 - 482.15321381180001) + 7.79)/((0.007981837391173073*x_1 + 0.010789876398938683)*(1.186008527663161*x_1 + 3.128381811478369*x_2 - 3.2106599633738452))
